id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1058032165922668276,One bedroom in a cozy house,116886906,Nader,,Bedford Park-Nortown,43.73414529681857,-79.41437888032738,Private room,36,28,0,,,2,177,0,
1055859643431630372,Nice and cozy private bedrooms.,552952524,Trang,,Islington-City Centre West,43.64204,-79.52336,Private room,65,28,0,,,1,269,0,
1055874542752288830,Vihome-Beautiful Double Bedroom Near UTSC,551613279,Kai Yuan,,Highland Creek,43.78533102075379,-79.17590780559081,Private room,79,28,0,,,9,269,0,
1058052985145237899,Modern Private Room & Bathroom + Queen Bed,508046575,Jeffrey,,North Riverdale,43.66726651024013,-79.34835321638995,Private room,42,28,0,,,36,66,0,
1055878170986807504,Furnished basement apartment,19798511,Isaac,,South Riverdale,43.6677489,-79.3336458,Entire home/apt,90,2,0,,,1,31,0,STR-2312-FPFKVQ
1058059801861177833,2 level spacious apartment by the lake,39640923,Ciara,,The Beaches,43.6698795,-79.3097829,Entire home/apt,80,28,0,,,1,107,0,
1055887374427700506,Bright new home in Toronto,3603678,Saskia,,Woodbine-Lumsden,43.692171960362884,-79.30921426127911,Entire home/apt,80,30,1,2024-02-02,1,1,139,1,
1058077932843609218,Cozy suit in Yorkmills community,539147858,Cindy,,Banbury-Don Mills,43.74726,-79.36715,Private room,80,28,0,,,11,270,0,
1055895025659920577,Big private room (free parking),92885934,CasaRuhig,,Wexford/Maryvale,43.74207,-79.30681,Private room,36,28,0,,,4,89,0,
1058095119986455025,"Cozy Eglinton W. Stay | Clean, Modern, Convenient",323691750,Everton,,Keelesdale-Eglinton West,43.6912338306195,-79.46502696109185,Entire home/apt,115,2,2,2024-02-05,2,1,91,2,STR-2309-JBWXVZ
1055910605045677041,2BR/1BA DT Near CN Tower,552969487,Michaela,,Waterfront Communities-The Island,43.6475172,-79.39270309999999,Entire home/apt,80,28,0,,,1,78,0,
1058113644935906992,"Gorgeous 2BR Suite with Lake view, Free Parking!",414819414,Ming,,Waterfront Communities-The Island,43.64822,-79.39166,Private room,207,2,2,2024-02-03,2,2,67,2,STR-2311-JGDBHZ
1058121722419107984,Private Bedroom with kitchen,546231732,Sindiyaa,,Dovercourt-Wallace Emerson-Junction,43.66846,-79.43427,Private room,120,1,0,,,3,269,0,STR-2311-HSMPHY
1055917385959415272,Spacious & Central Sky KingBed Condo +FREEParking!,549971121,Victoria,,Niagara,43.63607046371461,-79.40536603231993,Entire home/apt,169,1,7,2024-01-28,5.00,1,267,7,STR-2306-GRGDVT
1058139729295089579,Private bedroom with kitchen,546231732,Sindiyaa,,Dovercourt-Wallace Emerson-Junction,43.6679,-79.43499,Private room,120,1,0,,,3,270,0,STR-2311-HSMPHY
1058208774712105401,No. 2 Room with 1.5 Meters Bed,25004107,Yuan Qiong,,Regent Park,43.65994,-79.36418,Private room,80,1,2,2024-01-24,1.54,2,49,2,STR-2211-HQHBHX
1055919993529885752,Live on Top of Downtown Toronto with Amazing Views,522903857,Toronto Stays,,Waterfront Communities-The Island,43.64383,-79.37972,Entire home/apt,,28,0,,,7,9,0,
1055935077776224864,Low Rate-1-Bd/1-Bth Furnished Downtown Condo-Qwest,169697179,DelSuites,,Waterfront Communities-The Island,43.6500109,-79.38733640000001,Entire home/apt,90,30,0,,,29,56,0,
1058227395848807292,Close airport room basement!,382883363,Thuoc,,Junction Area,43.668465967115026,-79.48076765392145,Private room,34,28,0,,,48,78,0,
1055939773722873265,Chic Haven on Dufferin,50382249,Cyndi,,Corso Italia-Davenport,43.68030820482387,-79.44521382381741,Entire home/apt,58,30,1,2024-02-11,1,16,241,1,
1055972683639034192,Willowdale公园全新装修别墅700m到地铁站,551728282,Michael,,Willowdale East,43.76596,-79.40676,Private room,100,1,0,,,4,268,0,STR-2310-HLVVHX
1058264912276537478,Warm 3Bed+3Bath+2 Kitchen|Parking|Work desk|Wifi,174661737,Gene & Amy,,Bedford Park-Nortown,43.72119,-79.42866,Entire home/apt,152,29,0,,,42,133,0,
1056005686085205340,Beautiful 2b 1.5b Modern House,2959174,Jan,,Stonegate-Queensway,43.63051201187101,-79.49115140633518,Entire home/apt,105,30,0,,,1,58,0,
1058424913273752869,"Lux Room w/ Parking, Heart of DT",72412981,Davis,,Moss Park,43.65344,-79.37226,Private room,85,1,2,2024-01-21,1.67,4,82,2,STR-2302-GTWKVV
1056130761212077654,Cozy 1 Bedroom Apartment in Downtown Toronto,552680189,Jeila,,Niagara,43.63795,-79.40571,Entire home/apt,153,1,0,,,2,222,0,STR-2312-HKRDVX
1058724857670477485,"Lux Den w/ Parking, Heart of DT",72412981,Davis,,Church-Yonge Corridor,43.65152,-79.3724,Private room,66,1,1,2024-01-15,0.94,4,71,1,STR-2302-GTWKVV
1058727104504507600,"Master Rm w/Parking, Heart of DT",72412981,Davis,,Moss Park,43.653390210483515,-79.37082307351291,Private room,86,1,1,2024-01-22,1,4,66,1,STR-2302-GTWKVV
1058763541964151174,Master room before 24-05-05,538454556,Roland,,Steeles,43.81714391065723,-79.33080743487689,Private room,75,1,1,2024-01-14,0.91,2,142,1,STR-2309-HYHRVY
1056132913208343577,Cozy NewReno 2nd FL suit private bathroom,551728282,Michael,,Willowdale East,43.76621900073274,-79.40658561264314,Private room,80,28,0,,,4,270,0,STR-2310-HLVVHX
1056134978438460645,Bright Private Ensuite Downtown Toronto,551448985,Steve,,Kensington-Chinatown,43.65173076452058,-79.40156338708772,Private room,50,28,0,,,8,113,0,
1058771144354263955,Modern unit with stunning views,356043380,Kayron,,Waterfront Communities-The Island,43.64323067188056,-79.38821556470066,Entire home/apt,167,2,2,2024-01-19,1.46,1,74,2,STR-2312-GSTPHT
1056144155695202740,Lovely Studio Apt Downtown Toronto,551448985,Steve,,Kensington-Chinatown,43.65152047644568,-79.401630185927,Entire home/apt,60,28,0,,,8,56,0,
1058812361045596362,Corner 2 Bdrms suite w/parking,553659260,Eminet,,Waterfront Communities-The Island,43.64049809999999,-79.3974313,Entire home/apt,428,1,0,,,1,236,0,STR-2311-HGGPHW
1056159819131897201,Cozy one bedroom with a comfortable king mattress,491812101,David,,Mount Pleasant West,43.7105173,-79.3932682,Private room,71,1,0,,,1,47,0,STR-2401-GFMRVS
1058855736368351566,2 bedroom Ice,457307359,Ebrahim,,Waterfront Communities-The Island,43.645177123183984,-79.39017272734759,Entire home/apt,136,33,0,,,1,114,0,
1056225479977179680,Cozy Three Bedroom private Home!,64707091,Merad,,Leaside-Bennington,43.70291,-79.36308,Entire home/apt,98,28,0,,,7,139,0,
1056471146126078518,Rooms near Pearson Int. Airport,492531543,Sayoo,,Eringate-Centennial-West Deane,43.660390980366515,-79.58345480158059,Private room,880,1,1,2024-01-01,0.65,2,269,1,STR-2311-HFMPHW
1058927474826979242,The Perfect Downtown Condo Unit,153451557,Dariush,,Waterfront Communities-The Island,43.6398873,-79.3938891,Entire home/apt,,150,0,,,1,365,0,
1056473995005434482,Charming house in Leslieville,14015153,Leanne,,South Riverdale,43.660470573634385,-79.33563648248526,Entire home/apt,98,60,0,,,1,64,0,
1058947311295764204,entire unit walkout main floor,542597831,Soheil,,Newtonbrook East,43.80054995793462,-79.40823264574944,Entire home/apt,94,1,1,2024-01-10,0.81,1,250,1,
1056526568733828234,Two Bedroom Executive Home,153680552,Sunday,,Mount Dennis,43.689067807683266,-79.49951433732525,Entire home/apt,130,28,0,,,2,89,0,
1058957765047269212,"Cozy Bachelor, Downtown Toronto",550249680,Murad,,Church-Yonge Corridor,43.6655881,-79.3798609,Entire home/apt,103,28,0,,,2,246,0,
1056572943726099804,Friendly home with a cozy room,34108478,Daniela,,Glenfield-Jane Heights,43.7445,-79.51267,Private room,70,2,3,2024-01-31,3,2,248,3,STR-2309-FZTKVR
1058980650410995302,Private Room in a large lake-facing condo,23517558,Vish,,Waterfront Communities-The Island,43.64038,-79.39176,Private room,,1,1,2024-01-17,1,2,0,1,STR-2306-FWBKVR
1056591723682857748,2BR King Bed Modern Apt in Regent Park!,502787399,Anita C,,Regent Park,43.657598709689,-79.35708926279423,Entire home/apt,178,1,4,2024-01-26,2.79,2,63,4,STR-2302-GRVDVT
1058997485419713022,Perfect Place in the Heart of the City,132226042,Sheetal,,Niagara,43.63813766844197,-79.4049107383609,Entire home/apt,130,28,0,,,2,238,0,
1060216718709672400,Long-term stay_1 bedroom unit.,42607541,Soli,,O'Connor-Parkview,43.70377624017234,-79.30430997131181,Entire home/apt,62,30,0,,,1,59,0,
1059007660362693403,Beautiful Master Bedroom in Downtown Core,107721016,Daniel,,Waterfront Communities-The Island,43.64186,-79.37614,Private room,74,28,0,,,11,358,0,
1060260067907359582,Chic Home Spa with New Outdoor Hottub.,434391478,David,,Greenwood-Coxwell,43.68098353954878,-79.3262708650368,Entire home/apt,165,28,0,,,2,55,0,
1059028225299923628,Quaint Modern Upper Beaches Home for 2-3 Months,2401386,Claûde,,East End-Danforth,43.684574475254514,-79.30768108840257,Entire home/apt,165,30,0,,,1,135,0,
1059299213751179301,Newly renovated bright & spacious private basement,180701415,Arvin,,Newtonbrook East,43.799871148021104,-79.41072115390502,Entire home/apt,80,28,0,,,31,149,0,
1060264090694303981,Family Retreat in the Heart of Downtown,482402089,Hamid Reza,,Waterfront Communities-The Island,43.63988291165474,-79.39706213772297,Entire home/apt,307,1,0,,,1,186,0,STR-2312-GZYHHV
1060268795882827593,"Large Room Downtown, Pool, Gym",3837918,Annika,,Cabbagetown-South St.James Town,43.6631087,-79.375154,Private room,,28,0,,,2,13,0,
1059437423495666966,Charming Old Mill retreat,201370839,Ioan,,Lambton Baby Point,43.65055,-79.48682,Entire home/apt,108,1,2,2024-02-04,1.46,3,81,2,STR-2012-FFRRVB
1060287373262811002,Midtown Spacious Guest Room,257571377,Aigee,,Caledonia-Fairbank,43.69059,-79.4533,Private room,43,28,0,,,3,89,0,
1059499936698600545,"Cozy Room @UpperFloor Near Seneca,Supermarket,Bus",435713299,Viola Nareta,,Don Valley Village,43.78775065977107,-79.34943854049769,Private room,,30,0,,,1,192,0,
1060309267004516904,Room in Scarborough (RM 1),544184174,Rajiv,,Bendale,43.759909742276086,-79.26618036947654,Entire home/apt,75,1,0,,,3,269,0,
1060324983884060581,Room in Scarborough (RM 2),544184174,Rajiv,,Bendale,43.75847068296492,-79.26636784261822,Private room,75,1,0,,,3,269,0,STR-2311-FVKBHR
1059518217410258185,Stylish 1 Bedroom in Downtown Toronto,552925681,Arif,,Waterfront Communities-The Island,43.64365,-79.38833,Entire home/apt,182,1,0,,,2,255,0,STR-2312-GLXDVT
1059521320094934349,Midtown 1 + 1Den Brand New Condo,127264724,Michou,,Oakwood Village,43.69691599999999,-79.44310639999999,Entire home/apt,80,28,0,,,1,191,0,
1060326149587429652,Charming 3-Bedroom Home in North York,553227679,Lolita,,Lansing-Westgate,43.76422,-79.41707,Entire home/apt,392,28,0,,,2,296,0,
1060332173995195526,Private 1 bed plus sofa bed,174969996,Sarah,,High Park-Swansea,43.64971,-79.47785,Entire home/apt,14,28,0,,,10,255,0,
1059523875701074385,Comfy Midtown Studio 2min to St Clair/TTC,221257905,Britny,,Humewood-Cedarvale,43.68681,-79.42124,Entire home/apt,,28,0,,,1,0,0,
1060381024749282377,Bedroom with private bathroom,25146805,Ivory,,Bayview Village,43.7667778,-79.3719866,Private room,81,1,2,2024-02-11,2,1,54,2,STR-2401-HTFKVY
1059531133512783920,Stunning Home Downtown Toronto,82548366,Mohsen,,Church-Yonge Corridor,43.66563,-79.38266,Entire home/apt,375,28,0,,,3,269,0,
1059542406293573044,Cozy Yorkville Suit #3,436982786,Peizi,,Annex,43.6738562,-79.39458739999999,Private room,120,28,0,,,3,89,0,
1060423522866895991,Private Room-Close to Subway,549506892,Esteban,,Don Valley Village,43.77761,-79.36182,Private room,41,28,0,,,11,270,0,
1059546663224598266,Luxury stay in Central Toronto,553839270,Shreya,,Waterfront Communities-The Island,43.64504,-79.38862,Entire home/apt,110,28,0,,,1,62,0,
1059596416454216415,Trendy Toronto Home: Sleek Design & Urban Elegance,449473009,Dongjin,,Caledonia-Fairbank,43.69403,-79.45064,Entire home/apt,110,28,0,,,5,153,0,
1060424748646956612,Spacious and bright near airport,329579163,Alastair,,Islington-City Centre West,43.647238064416705,-79.53089922106919,Entire home/apt,150,2,0,,,1,89,0,STR-2401-GHVXVS
1059604597690358451,Stunning view 2 beds condo/free parking,553718675,Tingting,,Willowdale East,43.76139,-79.41002,Entire home/apt,202,2,5,2024-02-02,3.75,1,31,5,STR-2312-GJGPHS
1060466040627207294,New Toronto Townhome w/ 2BR + Parking,483699651,Greg,,Bathurst Manor,43.753097320723796,-79.45457651834124,Entire home/apt,156,28,0,,,1,365,0,
1059618347722998638,Boutique Style 2-Level Condo + Parking + Terrace,512724220,Ron,,Annex,43.67405,-79.39927,Entire home/apt,280,3,0,,,1,319,0,STR-2311-HZGPHZ
1059677578895675553,Full Walkout Apartment,16751604,Joel And Amanda,,Stonegate-Queensway,43.631237525379845,-79.48823946507667,Entire home/apt,153,4,0,,,2,98,0,STR-2312-FGPXVP
1060482056917610281,Stylish 1 Bdr Apt North york,120219522,Selin,,Willowdale East,43.7615158,-79.4098479,Entire home/apt,156,2,0,,,1,86,0,STR-2312-JFXDVZ
1059688279067133906,Bright Renovated Private Suite,381109452,Salma,,Kennedy Park,43.73135242336058,-79.24631990091487,Private room,49,2,0,,,1,35,0,STR-2312-FZHVHR
1060486704186875356,"Stunning 1 bedroom downtown, POOL, Free Parking",413664378,Homeira,,Waterfront Communities-The Island,43.641421669506975,-79.39736919635617,Entire home/apt,128,28,0,,,13,270,0,
1060501783902181361,"Prime Oasis: Free Parking, Sleeps 5,CN Tower, MTCC",554071063,Kareena,,Waterfront Communities-The Island,43.6417442,-79.3819559,Entire home/apt,89,28,0,,,1,51,0,
1059790544553623654,Cozy Bedroom near PearsonAirport,527840844,Minh Tuan,,Kingsview Village-The Westway,43.69321,-79.54483,Private room,45,1,2,2024-01-13,1.62,2,225,2,STR-2307-GFMHHS
1059847140069607430,Exquisite 3BR Penthouse with Panoramic Views,514746548,Omkar,,Waterfront Communities-The Island,43.64126,-79.3971,Entire home/apt,715,1,0,,,1,343,0,STR-2306-FPQRVQ
1060522948680631332,Morden Room in Scarborough,539583071,Joanna,,Ionview,43.7325665,-79.2755301,Private room,52,1,1,2024-01-13,0.88,2,72,1,STR-2311-GKZPHT
1059951996550156739,Modern Dunfield Ave 1 Bedroom Apartment,552926672,Leila,,Mount Pleasant West,43.70592955085442,-79.3960181444011,Entire home/apt,243,1,1,2024-01-19,1,2,277,1,STR-2312-FWLKVR
1060579204229707797,Entire Condo Close to CN Tower!,492639982,Jibran Shah,,Waterfront Communities-The Island,43.64135,-79.39784,Entire home/apt,240,1,0,,,1,43,0,STR-2303-GKPHHT
1060034963115084324,Room in Scarborough,539583071,Joanna,,Ionview,43.73142,-79.27595,Private room,42,1,2,2024-02-04,1.67,2,78,2,STR-2311-GKZPHT
1060599992704931556,MF private bedroom DonMills,224870607,Kara,,Hillcrest Village,43.81544,-79.34171,Private room,46,1,0,,,11,89,0,
1060091449410627327,Female only rooms in Toronto,257571377,Aigee,,Caledonia-Fairbank,43.69075,-79.45364,Private room,43,28,0,,,3,89,0,
1060747074978698318,Affordable Shared Space,551034538,Yunqi,,Don Valley Village,43.77702,-79.36239,Shared room,21,28,0,,,23,270,0,
1060118431164917537,Cozy Basement Bachelor apartment,431859139,Ghazaleh,,Rustic,43.713505,-79.50195769999999,Entire home/apt,79,5,0,,,4,36,0,STR-2307-HRBPHX
1060763760334659890,Cozy 2 bedrooms,5682024,Olutobi,,Waterfront Communities-The Island,43.646033667578735,-79.39044169092331,Private room,174,1,0,,,2,33,0,STR-2203-FJHVHB
1060137074292379247,Spacious Pvt Bedroom Toronto near Kennedy Subway,134416185,Amjad,,Ionview,43.73535,-79.26651,Private room,103,3,0,,,4,200,0,STR-2011-FRSXVC
1060804029617861061,Modern 4BR Oasis entire House in East York,471735199,Sarkar,,O'Connor-Parkview,43.71194,-79.30143,Entire home/apt,179,31,0,,,14,269,0,
1060139375803318030,Toronto Danforth Beach - Living,368023863,Karen,,East End-Danforth,43.6899529,-79.3029622,Entire home/apt,134,28,0,,,1,350,0,
1060816933397537092,A cozy bedroom in Scarborough,161162030,Razina,,Bendale,43.74449,-79.25955,Entire home/apt,75,1,2,2024-02-01,1.71,1,68,2,STR-2401-HWLKVY
1060822873522224325,Picturesque 3BR House in East York,471735199,Sarkar,,O'Connor-Parkview,43.70993,-79.29805,Entire home/apt,169,31,0,,,14,97,0,
1060152930754690912,1 bedroom apartment in Toronto,371312708,Sai Prakash,,Church-Yonge Corridor,43.66093593492411,-79.38267856512962,Entire home/apt,100,30,0,,,1,269,0,
1060838719175541601,Room - just 9 mins from Pearson Airport,492531543,Sayoo,,Eringate-Centennial-West Deane,43.65786919339463,-79.5844130568111,Private room,88,1,0,,,2,269,0,STR-2311-HFMPHW
1060859096736524062,Renovated Spacious Basement Apartment,33823581,Catherine,,Danforth,43.6856409,-79.326218,Entire home/apt,182,1,2,2024-02-05,2,1,260,2,STR-2311-GGSHHS
1060158153932489733,Downtown Luxury Condo with Lake Views + Parking!,552432674,Samuel,,Waterfront Communities-The Island,43.64338309269711,-79.39031957392426,Entire home/apt,703,2,1,2024-01-22,1,1,351,1,STR-2310-GVPRVV
1060868552647695598,"Charming 1-BR Unit, East York",471735199,Sarkar,,O'Connor-Parkview,43.70968,-79.29657,Entire home/apt,99,31,0,,,14,90,0,
1060175772542799439,Brand New Spacious Condo with Dedicated Workspace,147981034,Zack,,South Riverdale,43.66655752192828,-79.34605739371779,Entire home/apt,106,28,0,,,1,47,0,
1060986498597443903,2 Full Bedrooms,260270056,Fatemeh,,Waterfront Communities-The Island,43.64355,-79.38993,Entire home/apt,200,28,3,2024-01-17,2.37,1,49,3,STR-2210-HCTXVJ
1060199968693317438,Beautiful Spacious Place,213181694,Alex,,Birchcliffe-Cliffside,43.69104236688945,-79.2615959306546,Entire home/apt,224,4,0,,,2,251,0,STR-2401-HMPXVX
1061005445893353936,Spacious Versatile Sunlit Haven,541722094,DJenné &Amp; Jaymin,,Greenwood-Coxwell,43.67574,-79.32281,Private room,69,1,6,2024-02-04,5.29,1,49,6,STR-2401-JFHXVZ
1060206290207443910,Cozy 1-Bed Suite in Roncesvalles,11050876,Laura,,Roncesvalles,43.63905,-79.44571,Entire home/apt,,30,0,,,1,30,0,
1061032661990712797,Trendy Downtown Toronto Condo | with Skyline Views,525325936,Deepak,,Waterfront Communities-The Island,43.64444071092303,-79.39146383202619,Entire home/apt,194,1,6,2024-01-28,5.14,1,324,6,STR-2303-HWJPHY
1062321798267087104,Modern Beach Studio Apartment,554666966,Bryce,,The Beaches,43.67001671772229,-79.29149098956901,Entire home/apt,126,1,1,2024-02-04,1,1,158,1,STR-2311-FHZPHP
1061044042882257922,Amazing view Full Condo Private stay,554299335,Dipal,,Bay Street Corridor,43.65286590565822,-79.38007988019214,Entire home/apt,173,2,1,2024-01-24,1,1,131,1,STR-2401-FSYKVQ
1062331748887498353,Room#4 Exclusive TV Double Bed Room Toronto Canada,532401635,Reshma,,West Hill,43.76507013674367,-79.18185591534423,Private room,39,1,2,2024-01-31,2,3,169,2,STR-2304-HTVHHY
1061052900853268894,Cozy Apartment in Toronto w/parking,73782993,Clariana,,Beechborough-Greenbrook,43.697595670925864,-79.47517845779657,Entire home/apt,205,1,2,2024-02-14,2,1,238,2,STR-2312-HHBXVW
1062363701312403550,Large Loft in Iconic Art Deco Building - Toronto,554682672,Pablo,,Niagara,43.63625,-79.40082,Entire home/apt,112,28,0,,,1,47,0,
1061059084414063923,Downtown Inn,327955806,Canpeng,,Corso Italia-Davenport,43.67728185429166,-79.44177422482026,Private room,52,31,0,,,6,90,0,
1062366215639217979,Private Apartment - 2 beds,174969996,Sarah,,High Park-Swansea,43.64958,-79.47975,Entire home/apt,79,28,0,,,10,255,0,
1061087138895682368,"3 BR + 2 BA +Free Parking -MTCC, CN, Waterfront",554040532,Lila,,Waterfront Communities-The Island,43.64076,-79.38273,Entire home/apt,100,28,0,,,1,307,0,STR-2104-HGVKVJ
1062376939896721450,Bright apartment in Bloor West,174969996,Sarah,,Runnymede-Bloor West Village,43.65213,-79.47842,Entire home/apt,82,28,0,,,10,270,0,
1061115139261419844,Private room in Scarborough,539563810,Shik,,Birchcliffe-Cliffside,43.7081921349401,-79.25837124904292,Private room,50,28,1,2024-01-28,1,4,269,1,
1061117905612912665,Spacious studio 1 bed/1 bath,554095380,Susana,,Waterfront Communities-The Island,43.64923,-79.39309,Entire home/apt,155,1,0,,,1,251,0,STR-2312-HQFHHX
1062413256230984514,Home Sweet Home Condos,512724819,Mahmuda,,Regent Park,43.65955343536603,-79.36122406824497,Entire home/apt,148,28,8,2024-02-05,6.00,1,105,8,STR-2303-HFXVHW
1061174259115467459,Opulence LakeView w/parking,554110486,Lismara,,Waterfront Communities-The Island,43.6401979,-79.3959363,Entire home/apt,135,31,0,,,1,83,0,
1061179938934258653,"""Queen Suite with Premium Amenities""",491207306,Timothy,,York University Heights,43.76576,-79.49508,Private room,165,28,2,2024-01-29,2,2,270,2,STR-2207-GQTRVG
1062435668282309410,Lovely cozy 2 bedroom apartment,474203487,Michelle,,South Parkdale,43.6352966433506,-79.4314476533031,Entire home/apt,70,28,0,,,4,225,0,
1061185307174175842,"""Cozy room with soft lighting & comfy bed""",491207306,Timothy,,York University Heights,43.76566,-79.49665,Private room,165,28,2,2024-01-22,2,2,270,2,STR-2207-GQTRVG
1061200198278134622,"""Private suite with a 54'inch TV and wifi""",547608660,Rhodalyn,,Englemount-Lawrence,43.72822,-79.44157,Private room,70,1,2,2024-01-24,2,2,269,2,STR-2310-FYFHHR
1062435682946006505,"BR1-Bright & Clean room-Kipling station, Airport",554707550,Huong,,Islington-City Centre West,43.64400409910766,-79.53737663844704,Private room,50,28,0,,,6,151,0,
1062472515817600950,"Chic Urban 1BR Oasis, 5 Min to the Lake",456811864,Julie,,Mimico (includes Humber Bay Shores),43.6056701467697,-79.49830336142327,Entire home/apt,141,1,0,,,1,235,0,STR-2401-FSPXVQ
1061202190711099229,"""Newly renovated home with free parking""",547608660,Rhodalyn,,Englemount-Lawrence,43.726554367804724,-79.44101168160384,Private room,70,1,2,2024-01-23,2,2,269,2,STR-2310-FYFHHR
1061209376786470602,"""Stylish Retreat Near Subway With Free Parking""",543552291,Kim Anh,,Don Valley Village,43.781245698194596,-79.34470040046682,Private room,83,1,2,2024-01-21,2,3,268,2,STR-2310-GGLHHS
